,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,label
157,-0.22841053,0.3820484,-0.072978616,-0.02105929,-0.23951742,0.20134786,0.2933395,-0.5652297,0.063679546,-0.17096095,-0.2050509,-0.2819713,-0.11745936,-0.23550576,-0.25012344,-0.076195166,0.28192702,-0.5476255,0.44798467,-0.053071015,0.12003805,-0.0016977414,-0.37672928,-0.18353146,0.088881284,0.52705944,0.15375859,-0.114755884,0.07574499,0.6082572,0.03873591,0.5208826,-0.44995543,0.3325809,-0.103913635,-0.17838809,-0.080897704,-0.2185476,0.1648497,0.14632122,0.26245594,-0.20132637,-0.12917663,-0.192747,-0.31110042,-0.4977378,0.5149869,-0.71956456,0.48354197,0.064226374,0
158,0.10100593,0.38047582,0.32974666,-0.22111715,-0.12718427,-0.37258857,0.019995436,-0.18002939,0.097947896,-0.15511116,-0.16272284,0.02941725,-0.029523738,-0.2587865,0.20331502,-0.098502845,-0.09810616,-0.4410803,0.19312394,-0.20692018,-0.23576903,-0.15943606,-0.04752947,-0.38779557,0.17137498,-0.48894536,-0.24420336,0.0062622577,-0.13145006,-0.24968168,0.12131855,0.37939122,-0.36806524,-0.100656204,0.06353709,0.0341042,-0.18467477,-0.046643853,-0.01690226,-0.04553383,-0.3511072,-0.39512426,-0.07832263,-0.26789868,-0.32563415,0.052670702,-0.13733646,-0.1303798,0.120819986,-0.142571,0
159,0.26976907,0.575771,0.3046557,-0.3386012,-0.17243269,-0.23321652,-0.0650713,-0.19422711,0.06263682,-0.62134147,-0.4790578,0.22789598,0.26280564,-0.32901078,-0.28157228,0.17380688,-0.016243488,-0.48830804,-0.016141832,-0.12197148,-0.4428546,-0.3159391,-0.45723253,0.063934624,-0.088745706,-0.17181271,-0.22827694,0.034322202,-0.15671664,-0.27930364,0.20454636,0.5205108,-0.72419244,0.040497623,-0.20064126,0.15337843,-0.16139972,-0.06787182,-0.32340467,-0.26351076,-0.054591864,-0.5678181,-0.11679557,0.10534355,-0.09909117,-0.16732045,-0.08987598,-0.6539787,0.008202277,-0.057269722,0
160,0.18853694,0.39129692,0.11993715,-0.24094683,-0.25528243,-0.2531065,0.036978886,-0.23933238,0.07625297,-0.33462065,-0.2584347,-0.005956061,0.07032928,-0.18913998,-0.13619056,0.07474257,0.09406178,-0.4790436,0.064830065,-0.04338815,-0.2698248,-0.19039093,-0.25928587,-0.10965518,0.0007195398,-0.17547354,-0.13017017,-0.16740277,-0.0047595147,-0.09402943,0.07078022,0.45773077,-0.5415865,0.03179624,-0.1022665,0.15243345,-0.12024073,-0.100249514,-0.15824361,-0.113381505,-0.041198157,-0.50086594,-0.19752772,-0.057949446,-0.16845137,-0.2491147,-0.055416733,-0.5005013,0.072939724,-0.07976815,0
161,-0.17942813,-0.12109299,-0.5112385,0.1048646,-0.59484684,-0.20967644,0.1824669,-0.38279706,-0.029679134,0.48079044,0.10921572,-0.35314718,-0.28231293,-0.032091707,0.15222079,0.043577723,0.21548861,-0.14663881,0.21921071,0.0603059,0.3161559,0.32697535,0.014394738,-0.23040557,-0.09014837,-0.21451248,-0.13834411,-0.6205693,0.3414972,0.19935313,-0.45748734,0.12992568,-0.009381592,0.32959342,-0.042492192,-0.18095684,-0.19756222,-0.06559138,0.18014711,0.055671006,0.19276932,-0.20989959,-0.4055882,-0.45407844,-0.09150219,-0.5252643,0.0005417019,-0.24284115,0.15049571,0.02928716,0
162,0.36454418,0.44579569,0.20326124,-0.27949363,-0.29504526,-0.49219355,0.071323276,-0.12581754,0.21901706,-0.31825343,-0.21643779,0.020051979,0.07094592,-0.16600841,0.102953926,-0.005861409,0.0947447,-0.6045679,-0.0022780746,-0.076022595,-0.37964198,-0.2567003,-0.11925393,-0.25115037,0.11848718,-0.4838977,-0.15889846,-0.16402653,-0.013044924,-0.25995785,0.14058346,0.54548824,-0.5744175,-0.12563232,-0.025563892,0.3870008,-0.14418821,-0.06713275,-0.22344896,-0.11678338,-0.24468036,-0.6805829,-0.21373579,-0.13062997,-0.23359449,-0.13247153,-0.22014582,-0.3137548,0.061216906,-0.12733309,0
163,-0.100872636,0.20773119,-0.16238317,-0.12189379,-0.2761787,0.11308381,0.081256166,-0.45611924,-0.10732846,-0.2137511,-0.18873698,-0.22459082,-0.04552857,-0.11201522,-0.45271823,0.14213197,0.22700495,-0.33185416,0.20489028,0.09110339,-0.0015172511,-0.02604127,-0.37353036,0.019424155,-0.12221059,0.3630001,0.027755529,-0.3362666,0.13762063,0.3387828,-0.111689255,0.3311815,-0.42175072,0.2769288,-0.17538941,-0.14526954,-0.036522098,-0.19113237,0.025227334,-0.003883794,0.32682523,-0.22619225,-0.24856165,-0.022182599,-0.1081509,-0.5424577,0.24931353,-0.7539408,0.15083593,-0.011901274,0
164,-0.09806404,-0.024877414,-0.2749088,-0.24615364,-0.12275172,0.36710358,0.007953063,-0.5516592,-0.3338223,-0.36568707,0.023008883,-0.59571457,-0.1779387,0.25287852,-0.99730366,0.21327871,0.44932747,-0.3188837,0.16781947,0.45155406,-0.064229645,-0.15816875,-0.33407646,0.066866785,-0.13142255,0.88036937,0.3446743,-0.69592375,0.3207968,0.7044925,-0.17049481,0.22735845,-0.42356718,0.13352735,-0.14935686,-0.08855574,0.29907584,-0.39423496,0.12843764,0.15959072,0.5674799,-0.08959834,-0.36562198,0.24248001,-0.116042644,-0.79170024,0.37992465,-1.0,-0.0024428666,-0.19378754,0
165,0.06523501,0.3949226,0.113715634,-0.16371493,-0.27143535,-0.22787927,0.053264678,-0.2672435,0.07228923,-0.21505111,-0.28686386,0.056058064,0.057741046,-0.2963951,-0.015831098,0.049535833,0.011578158,-0.40540314,0.14666405,-0.14749768,-0.15729453,-0.088299364,-0.27157533,-0.12801245,-0.014295109,-0.22497167,-0.21378773,-0.06879483,-0.050287873,-0.112957194,0.0351045,0.4145421,-0.45928004,0.13165914,-0.10377649,-0.010352224,-0.21118632,-0.053180747,-0.10068047,-0.12271585,-0.058141693,-0.41511697,-0.14797843,-0.16342293,-0.17035863,-0.19691896,-0.018401802,-0.4321794,0.14138077,-0.016753986,0
166,0.036699593,-0.08412054,-0.06575529,-0.12959155,-0.28850564,-0.44355887,0.01907906,-0.18565086,-0.037217528,0.30161518,0.2251684,-0.33016074,-0.30441582,0.07678783,0.25922602,-0.08508371,0.043751135,-0.23362559,0.14952733,0.04630337,-0.020866983,0.045161866,0.27833834,-0.50783706,0.1423281,-0.5852746,-0.1733892,-0.51493317,0.1775247,-0.12529519,-0.237085,0.10518397,-0.024607837,-0.14125842,0.1674356,0.022824764,-0.07446021,-0.0850838,0.1672068,0.09424849,-0.25261265,-0.27122885,-0.30764854,-0.40313822,-0.27613434,-0.13478366,-0.26797813,0.08421406,-0.03280548,-0.23771809,0
167,0.06415478,0.5638695,0.20101836,-0.16643383,-0.23826766,-0.15490785,0.11851409,-0.31136918,0.14941743,-0.36193088,-0.4036962,0.113436356,0.12287752,-0.39445567,-0.05062542,0.015149549,0.036170438,-0.5338275,0.20361206,-0.21313699,-0.18801859,-0.14659008,-0.39509162,-0.104395226,0.025420919,-0.07677919,-0.161564,0.0878396,-0.1188682,-0.024404064,0.16361448,0.5565318,-0.5921693,0.1767014,-0.13940229,0.012017131,-0.22933878,-0.06839579,-0.13198735,-0.12164877,-0.038265787,-0.45911646,-0.07964369,-0.13029897,-0.21524432,-0.19971284,0.11316401,-0.5553409,0.2665785,0.03586845,0
168,-0.1835163,0.16665547,0.172424,-0.20506188,0.016896978,0.06976947,-0.051534362,-0.3859405,-0.20830165,-0.17578727,-0.07598578,-0.20819077,-0.13902834,-0.11712148,-0.3123136,0.002579242,-0.016648427,-0.24591203,0.31217885,-0.013019662,-0.07378495,-0.10152733,-0.16471821,-0.23960717,0.043359697,0.1431838,-0.0611282,-0.1585639,-0.03815559,0.1613974,-0.014590122,0.18112564,-0.26272756,0.034848753,0.010589553,-0.30444673,0.0002696216,-0.18445371,0.17808379,0.071470395,-0.0012079999,-0.03927645,-0.096057504,-0.10287635,-0.2768284,-0.18590274,0.15548393,-0.42434222,0.0877524,-0.1731703,0
169,-0.46686777,0.2790774,0.54298824,-0.23482564,0.4006366,0.35244775,-0.10433982,-0.494745,-0.333082,-0.2925412,-0.11570063,-0.18210982,-0.19128326,-0.26344806,-0.39316797,-0.15050739,-0.22305381,-0.22052145,0.60132056,-0.18083158,-0.04638736,-0.17179334,-0.20650971,-0.3963167,0.19308358,0.41117865,-0.033740938,0.22228655,-0.28949705,0.30069298,0.18293247,0.13061853,-0.20873608,-0.009159563,0.11118811,-0.6734377,0.039971724,-0.23600346,0.4019058,0.19403353,-0.13473062,0.2875142,0.17018595,-0.11902649,-0.4830548,0.070903,0.41533548,-0.38419873,0.23747942,-0.22659165,0
170,-0.10142937,0.11595455,0.10470645,-0.12819895,-0.13194816,-0.2027337,0.066850975,-0.30389884,-0.03354366,0.099776745,0.07187787,-0.2713012,-0.24800134,-0.07798118,0.1157981,-0.13941191,0.016763479,-0.3294138,0.31578112,-0.059865247,-0.010655604,-0.017786868,0.08308007,-0.47838318,0.18976218,-0.23887852,-0.094628945,-0.23891228,0.036300577,0.07163206,-0.0626177,0.22083788,-0.14712779,-0.051503785,0.13047189,-0.13093142,-0.073406845,-0.12901911,0.21709791,0.13253011,-0.19772503,-0.16980445,-0.1534978,-0.34555718,-0.36235845,-0.10828176,0.007408336,-0.105894685,0.15262574,-0.17882627,0
171,0.14724539,0.10852472,-0.077895924,-0.20945714,-0.30676007,-0.27972034,0.011351392,-0.23976533,-0.030663684,-0.09002408,-0.018950813,-0.22625269,-0.09714085,0.023944467,-0.13740009,0.08160438,0.16188538,-0.3464702,0.041400537,0.115654364,-0.16478322,-0.093271606,-0.057869844,-0.18948662,-0.0083836615,-0.21738067,-0.082415506,-0.4696988,0.16343287,-0.025035694,-0.127793,0.277349,-0.3350491,-0.02346602,-0.028412074,0.13280916,-0.03173671,-0.13381594,-0.0386367,-0.022890158,0.0021434426,-0.40386632,-0.32113996,-0.116481066,-0.15038055,-0.33776283,-0.13486663,-0.3696878,-0.03914267,-0.16195923,0
172,-0.22756569,0.09225871,-0.03416255,-0.008849084,-0.18641657,-0.08544912,0.26951164,-0.43836635,0.053476036,0.25153708,0.18774584,-0.4988503,-0.4004595,-0.024863452,0.18726447,-0.28439704,0.1957851,-0.46363476,0.49349535,-0.028232403,0.17770839,0.06850889,0.13874795,-0.6275335,0.32525814,0.018788636,0.10864404,-0.301039,0.14528878,0.45322883,-0.076757625,0.312222,-0.09412415,0.022563472,0.18789056,-0.13534889,-0.032562897,-0.20002544,0.38748318,0.32006487,-0.10644479,-0.11606988,-0.16958326,-0.4787266,-0.48905426,-0.24776274,0.25064227,-0.12401379,0.38945615,-0.13303162,0
173,0.034678385,0.21468183,-0.106897384,-0.07550596,-0.41999522,-0.30358154,0.09749922,-0.2671572,0.070013255,0.049384445,-0.14105028,-0.06533295,-0.052391376,-0.19898245,0.11383353,0.046356782,0.07734877,-0.3254917,0.1325193,-0.08100588,-0.017220683,0.054173335,-0.13588971,-0.18010138,-0.034682937,-0.3373016,-0.21846756,-0.2793406,0.09367016,-0.07944749,-0.14233354,0.32366544,-0.30273044,0.17163779,-0.073552415,-0.0075594485,-0.22585465,-0.036669485,-0.035761647,-0.08146142,-0.016362287,-0.40018058,-0.2567046,-0.28536487,-0.13485935,-0.2886606,-0.08330799,-0.31241193,0.120097,-0.006166354,0
174,0.03246948,0.012759373,0.077662244,-0.22588283,-0.07519108,-0.212657,0.07863295,-0.29414004,-0.048514873,0.023315936,0.25376248,-0.52295303,-0.3493902,0.18596148,-0.044115044,-0.17563254,0.1949558,-0.450321,0.25813437,0.15611754,-0.11944851,-0.15084745,0.22143528,-0.5756844,0.29645753,-0.1054243,0.12278879,-0.47978628,0.1659207,0.23414168,-0.04160787,0.24676487,-0.179262,-0.26010624,0.21245702,0.10581353,0.1333617,-0.24654518,0.2479736,0.26041222,-0.1860413,-0.22793746,-0.2471602,-0.24306166,-0.43583333,-0.20367509,-0.0028766692,-0.13093996,0.07857743,-0.3270194,0
175,0.016707376,0.054027192,0.2768591,-0.4280097,0.2196115,0.09127301,-0.16248177,-0.33740872,-0.32334358,-0.43266788,0.105343536,-0.45529732,-0.20486528,0.21777475,-0.6717274,0.017320223,0.11978534,-0.34305805,0.18762141,0.27187857,-0.33580706,-0.36961335,-0.03547607,-0.29789633,0.13728671,0.3255301,0.17337963,-0.40676975,0.04494281,0.25437587,0.067156225,0.1608491,-0.34842348,-0.3060515,0.10147605,-0.040704355,0.30747283,-0.34286043,0.17120653,0.18022096,-0.01922252,-0.07548953,-0.17186005,0.15405342,-0.34538183,-0.2278523,0.09006387,-0.5000236,-0.12394315,-0.42475593,0
176,0.0033466965,0.42226177,0.1457094,-0.12674093,-0.2587208,-0.21735469,0.081260964,-0.28426164,0.09386337,-0.1635328,-0.2961259,0.07806913,0.041241653,-0.35660857,0.0730927,0.0017520934,-0.027409859,-0.4057696,0.21303046,-0.2154764,-0.10689199,-0.052776016,-0.26376593,-0.17832507,0.019492902,-0.2456497,-0.23701409,0.011568546,-0.08777035,-0.10246296,0.050481737,0.4195642,-0.42639208,0.16049494,-0.08396328,-0.077936366,-0.25276643,-0.03612791,-0.05654441,-0.10487795,-0.09791462,-0.37651724,-0.10435858,-0.2324562,-0.20813882,-0.14682537,0.020053178,-0.3789941,0.20828894,0.008744225,0
177,-0.2342804,0.32638264,-0.029045656,0.0145766735,-0.31657463,-0.04338549,0.14342523,-0.4121697,0.02738358,0.036763802,-0.26642084,0.004503414,-0.042331785,-0.40006876,0.06686862,-0.0017436966,-0.009984404,-0.28765023,0.35211778,-0.23527604,0.13873819,0.13213965,-0.3056432,-0.15312688,-0.03938928,-0.051020145,-0.22295433,-0.011789754,-0.033523012,0.104863405,-0.08278171,0.33305085,-0.28672656,0.36800998,-0.11248712,-0.334318,-0.29674137,-0.037295423,0.08714056,-0.047822386,0.06360906,-0.1901968,-0.10358236,-0.3348227,-0.18649498,-0.25957802,0.19449452,-0.42138273,0.32145673,0.10263616,0
178,-0.054312084,0.20549536,0.31939682,-0.24219134,-0.02120807,-0.24090001,-0.1763976,-0.19250152,-0.16196269,-0.10952003,-0.14726844,0.06882086,-0.03523851,-0.24680388,0.0020463392,0.03368164,-0.25754827,-0.13809133,0.17823982,-0.17553303,-0.18797474,-0.0943744,-0.07658387,-0.26106006,0.003796436,-0.44952103,-0.368128,-0.03126262,-0.16586003,-0.35069183,-0.016133025,0.111167155,-0.21674176,-0.051500097,0.030507509,-0.2705306,-0.16575262,-0.03260547,0.040630914,-0.10575077,-0.2769781,-0.15277207,-0.063401416,-0.19167249,-0.2136268,0.08460228,-0.18643598,-0.13901147,-0.06484158,-0.18265109,0
179,0.01548598,0.19322546,0.0043221414,-0.18471728,-0.27602118,-0.19650932,-0.11880242,-0.24040245,-0.13472283,-0.14383617,-0.24857746,0.07466778,0.062181756,-0.22707242,-0.18227991,0.21330181,-0.07372352,-0.13620415,0.042477652,-0.05949828,-0.13384908,-0.019053759,-0.2717664,0.024425298,-0.20446794,-0.27417943,-0.33017865,-0.22526838,-0.006320661,-0.2515637,-0.14624983,0.17808117,-0.33408052,0.16868268,-0.15471582,-0.17033464,-0.19340771,-0.02992433,-0.111797675,-0.20874375,0.03843458,-0.2893157,-0.21479915,-0.08275312,-0.012531005,-0.23626648,-0.15035327,-0.44240922,-0.085333325,-0.052206025,0
180,0.09837727,0.39382434,0.11885842,-0.2158205,-0.24367502,-0.18106832,-0.012024149,-0.26310652,0.009536922,-0.32947138,-0.3320881,0.08322128,0.112822846,-0.2754893,-0.1828751,0.13173237,0.011898294,-0.3714027,0.08366485,-0.09676401,-0.22200805,-0.13744085,-0.34634587,-0.018095464,-0.08875024,-0.14538169,-0.21301991,-0.094812706,-0.05402282,-0.1369818,0.036479533,0.39451635,-0.5157156,0.1321531,-0.15490916,-0.007929355,-0.1740542,-0.068766795,-0.15883783,-0.17085066,0.009777471,-0.41673023,-0.16194583,-0.047224164,-0.10908405,-0.2376252,-0.031454742,-0.54534066,0.060189426,-0.032336712,0
181,-0.20472866,0.107836366,0.1839627,-0.22710581,0.104618266,0.14224568,-0.0012273341,-0.43543142,-0.22083086,-0.17404719,0.06447482,-0.4128459,-0.25917125,0.02208589,-0.379355,-0.091448426,0.08662322,-0.33335078,0.38716528,0.083583936,-0.06717363,-0.15459074,-0.062189832,-0.3776367,0.1716058,0.3196606,0.11461958,-0.24616303,0.020327825,0.37714362,0.018883422,0.19678588,-0.23578511,-0.073063545,0.09992717,-0.25267616,0.13223118,-0.27626133,0.29567453,0.22237253,-0.0040852204,0.014579043,-0.104510844,-0.099800795,-0.39414972,-0.22158636,0.2566312,-0.41248673,0.13606215,-0.25714087,0
182,-0.2468719,0.31410247,0.32630652,-0.14845186,0.09420249,0.07006514,0.13536888,-0.44038647,-0.02838479,-0.12503327,-0.025398485,-0.29392856,-0.24222352,-0.18232676,-0.048277825,-0.25420365,0.020564124,-0.48233557,0.5285237,-0.13981803,-0.016165398,-0.12574705,-0.06330558,-0.5323437,0.31847587,0.18229991,0.06425223,0.03504783,-0.104008436,0.35780132,0.15859863,0.35616395,-0.2683761,-0.03210271,0.14608851,-0.25990555,-0.010833651,-0.21612677,0.32357347,0.24447909,-0.1751926,-0.043010727,0.018840417,-0.28650993,-0.52404565,-0.064931415,0.3335634,-0.27811572,0.37021136,-0.16691285,0
183,0.10969868,0.17376858,0.10782506,-0.2247826,-0.18835321,-0.3099005,0.0054190457,-0.21727622,-0.0048946887,-0.087344676,-0.01410377,-0.1810996,-0.11971085,-0.04375623,0.0020886436,-0.023397133,0.05404432,-0.37633473,0.12700462,0.0073605254,-0.18964875,-0.12860397,0.008948915,-0.33227885,0.1054056,-0.32232758,-0.120820805,-0.3032997,0.051418588,-0.08891636,-0.030069284,0.28490222,-0.30381095,-0.10759428,0.053874515,0.08019513,-0.05561766,-0.1184103,0.02213357,0.013649225,-0.17374833,-0.35739762,-0.21907404,-0.19158958,-0.26019448,-0.15449911,-0.13524532,-0.22044727,0.015410624,-0.19664992,0
184,0.16543104,0.2862364,0.066321135,-0.28476572,-0.23763387,-0.18796802,-0.12196671,-0.22373141,-0.09943115,-0.38194937,-0.2993888,0.061087288,0.13279143,-0.16696386,-0.3589568,0.24510412,0.019094124,-0.27483496,-0.0389179,0.021955907,-0.29556078,-0.1742604,-0.34347948,0.08645946,-0.18820146,-0.14761554,-0.22556315,-0.24610732,-0.0014678426,-0.21373105,-0.03593696,0.29729614,-0.5114092,0.082708254,-0.18649298,0.023572057,-0.104574956,-0.08541257,-0.21562183,-0.22044939,0.07299447,-0.4157937,-0.23360714,0.075814396,-0.0152347535,-0.29339588,-0.13807158,-0.6017269,-0.1178813,-0.09433029,0
185,0.1597065,0.19521008,-0.14440626,-0.13728297,-0.45323223,-0.35376874,0.059063703,-0.2240273,0.062348753,-0.04074344,-0.14096075,-0.07625096,-0.0109566,-0.117977366,0.007006593,0.11800945,0.13479799,-0.3443221,0.014411882,0.011271685,-0.114478625,-0.010358129,-0.14770928,-0.10419642,-0.081648186,-0.349267,-0.19559398,-0.3905983,0.14430803,-0.12911952,-0.15219253,0.33728832,-0.37213784,0.11819304,-0.10595422,0.13080779,-0.17535086,-0.0528064,-0.1280706,-0.12332085,0.023507208,-0.49528232,-0.324396,-0.18275851,-0.07554671,-0.35278732,-0.16573137,-0.38363206,0.017001204,-0.04140816,0
186,0.035087883,0.2320824,0.23053944,-0.30526394,-0.046884984,-0.12646084,-0.18693416,-0.23390065,-0.19691308,-0.32839924,-0.21554998,0.024728402,0.04372967,-0.1664672,-0.32490775,0.15613389,-0.11157002,-0.19655737,0.07967469,-0.029536033,-0.27397156,-0.18399912,-0.2366964,-0.06430084,-0.09631949,-0.16053231,-0.24439013,-0.14722137,-0.09246908,-0.21865763,-0.0028906018,0.18193918,-0.382461,-0.013565831,-0.07847669,-0.15556109,-0.06780708,-0.101360895,-0.066109784,-0.13969614,-0.063333265,-0.22781739,-0.13465248,0.019949138,-0.12375863,-0.12030319,-0.11306551,-0.4416783,-0.11958554,-0.17748459,0
187,-0.10785235,-0.05215332,-0.3288244,0.08620146,-0.5443772,-0.40554428,0.21081838,-0.29013228,0.090494394,0.5427004,0.15956476,-0.30931976,-0.31818414,-0.070745975,0.46399873,-0.104709625,0.12749448,-0.24166034,0.25345433,-0.05477,0.2515717,0.28164658,0.1839312,-0.45805803,0.08380009,-0.5317613,-0.19728237,-0.49649507,0.25701421,0.038185477,-0.35429054,0.18142843,0.023678362,0.16685137,0.08383671,-0.080074266,-0.24487849,-0.023677263,0.20257023,0.09053202,-0.09028909,-0.283228,-0.34027964,-0.59536886,-0.22555989,-0.29921544,-0.11509515,0.03343913,0.1951375,-0.024237335,0
188,0.2816401,0.5393441,-0.022331953,-0.0863161,-0.5011764,-0.4230815,0.4128005,-0.28216892,0.46741432,-0.14914282,-0.17843771,-0.17014334,-0.039176952,-0.19399516,0.3028338,-0.17968008,0.3669638,-0.8723601,0.18575686,-0.0990015,-0.14311248,-0.12815496,-0.13268484,-0.38132107,0.26933366,-0.22697939,0.06817785,-0.18796799,0.12753396,0.1859445,0.15307415,0.7960971,-0.61104405,0.05600106,-0.01750079,0.49327898,-0.18642604,-0.11206952,-0.1136321,0.05475056,-0.10752747,-0.76725876,-0.25031155,-0.32993275,-0.35700232,-0.35531533,0.08388895,-0.3923889,0.44108444,0.027667388,0
189,0.30035117,0.36775044,0.36307707,-0.35099292,-0.07157243,-0.41483432,0.018547386,-0.14106685,0.12023848,-0.3363265,-0.06788454,-0.1294387,-0.05185878,-0.05016377,0.032821134,-0.10841048,0.058920383,-0.60276026,0.09207308,-0.025819208,-0.41889516,-0.3432658,0.024278864,-0.43125147,0.25913438,-0.3919093,-0.06038016,-0.16262376,-0.049335584,-0.16696113,0.20252827,0.46465638,-0.48887447,-0.31130326,0.10915461,0.3258804,-0.0055262297,-0.14543033,-0.06917535,0.022402868,-0.35861444,-0.5274693,-0.15248817,-0.11886257,-0.37737978,-0.016745217,-0.1755076,-0.20287643,0.03792554,-0.27326465,0
190,-0.26408464,-0.08024265,0.4317477,-0.3391617,0.39401793,0.094141394,-0.18815123,-0.35127825,-0.4074584,-0.08961822,0.28608507,-0.50404125,-0.40935937,0.15770519,-0.3366369,-0.18473804,-0.11451704,-0.17483914,0.4331901,0.10301693,-0.1459082,-0.22812875,0.22383243,-0.6271423,0.3028844,0.10927886,0.060437232,-0.25175327,-0.06736672,0.21234569,0.024563283,-0.051147714,-0.011322498,-0.3731723,0.3043498,-0.38727546,0.2499108,-0.30132133,0.46963826,0.32095602,-0.28702378,0.23321208,-0.029233202,-0.13493563,-0.5260214,0.07230462,0.097479284,-0.071335614,-0.04401911,-0.48622733,0
191,0.16685238,0.5669069,0.49887776,-0.29128116,0.010614634,-0.2731473,0.1431275,-0.24279127,0.21629637,-0.401667,-0.17342745,-0.089137636,-0.043666393,-0.22073641,0.10118094,-0.23928088,0.045675144,-0.74356467,0.29130813,-0.17993289,-0.34899634,-0.34804058,-0.08140102,-0.50996965,0.37581193,-0.18947388,0.0034830868,0.11208099,-0.1669907,0.019624412,0.36098805,0.61370355,-0.55956227,-0.22313482,0.11910102,0.21898195,-0.05815869,-0.15998356,0.011692477,0.09321335,-0.38012916,-0.4717853,-0.00848718,-0.19238178,-0.5098225,0.0405287,0.072841674,-0.26063713,0.29556945,-0.19065364,0
192,-0.035857927,0.25732225,0.18024808,-0.27380025,0.027140185,0.09642723,0.044902325,-0.41186363,-0.10874771,-0.37376386,-0.059432477,-0.34447607,-0.13709162,9.047985e-05,-0.45614493,-0.039554074,0.18699217,-0.48918247,0.28507233,0.10756959,-0.19085893,-0.2529059,-0.1896928,-0.2623793,0.14516318,0.36870748,0.16199043,-0.23477346,0.030595377,0.36804885,0.109749034,0.37118292,-0.44438836,-0.06282378,0.016103726,-0.034415007,0.13027352,-0.2829587,0.13050395,0.15209645,0.056001186,-0.18967056,-0.13827656,0.011462092,-0.3489828,-0.3104988,0.25470367,-0.5889955,0.15110138,-0.21564385,0
193,-0.13671118,0.3500446,0.40915918,-0.16155347,0.022359803,-0.1929817,0.04835491,-0.2846599,0.025703996,-0.055453077,-0.097984776,-0.056368068,-0.1468088,-0.30024767,0.22267517,-0.21629956,-0.16252005,-0.39492318,0.40905413,-0.27571857,-0.09297024,-0.099292904,-0.008042239,-0.5268506,0.26670069,-0.30940086,-0.19502792,0.12849417,-0.19395053,-0.06100917,0.14065135,0.31027657,-0.23718451,-0.07000756,0.14370036,-0.22358748,-0.16606256,-0.082220085,0.19490081,0.08528383,-0.37680024,-0.1562337,0.031418696,-0.36742073,-0.4520244,0.12941961,0.053168118,-0.06059365,0.25457412,-0.15069738,0
194,0.13194105,0.25391084,0.25569168,-0.28650358,-0.116605975,-0.3313539,-0.12122124,-0.156236,-0.0600269,-0.21608585,-0.15410636,0.027692098,0.0072691366,-0.16382699,-0.039733205,0.05826756,-0.110700965,-0.28694838,0.065496504,-0.08278124,-0.29190373,-0.17721863,-0.089248374,-0.22203049,0.016261958,-0.44422466,-0.27832115,-0.14672726,-0.083003044,-0.32813543,0.019952714,0.24290928,-0.35455072,-0.10574274,0.0005751308,-0.0015676618,-0.11954094,-0.060104102,-0.07663858,-0.119666874,-0.23639283,-0.35180342,-0.14945006,-0.11539702,-0.19169478,-0.025674164,-0.2311444,-0.2339671,-0.08276365,-0.1911173,0
195,0.023363978,0.07634674,-0.101624906,-0.20880848,-0.2516951,-0.100302696,-0.07830693,-0.3016047,-0.1804831,-0.15186092,-0.09843302,-0.17238338,-0.04873505,-0.023937836,-0.36423433,0.19311643,0.100682765,-0.19614285,0.05409424,0.124612615,-0.12197484,-0.05934518,-0.20386675,-0.020604879,-0.15149945,-0.021912664,-0.12255274,-0.4384724,0.12958501,0.0055196583,-0.17956944,0.17542547,-0.3233989,0.09841252,-0.11417088,-0.081908345,-0.028953731,-0.13919045,-0.03088583,-0.077637,0.1507836,-0.25793442,-0.29435214,-0.016141906,-0.05762042,-0.39187044,-0.056631237,-0.5285827,-0.092159584,-0.12923688,0
196,-0.054110114,-0.067478165,-0.1781565,-0.068459734,-0.29165828,-0.23943838,0.19533587,-0.3433128,0.0143043995,0.28812537,0.29210407,-0.5669941,-0.40863827,0.15832272,0.13087784,-0.17945832,0.26811206,-0.40463018,0.2958598,0.13802047,0.09290588,0.048889212,0.24126086,-0.56836355,0.24617541,-0.14983357,0.09793174,-0.5833885,0.28267708,0.32133985,-0.20096335,0.23390827,-0.07171572,-0.076626785,0.18038301,0.053982288,0.032556906,-0.20138827,0.29263264,0.27103227,-0.079205014,-0.2300967,-0.32426685,-0.40454346,-0.38194236,-0.33672005,0.031204656,-0.09381962,0.17643052,-0.20905027,0
197,0.31126186,0.41944507,0.06885961,-0.1561465,-0.51583534,-0.6544601,0.01103127,-0.05006078,0.22488728,-0.08349092,-0.35275972,0.30834424,0.18003218,-0.38244888,0.37155175,0.12114969,-0.09714149,-0.36175472,-0.08539654,-0.25152323,-0.2507947,-0.032967236,-0.18213768,-0.09335357,-0.09733337,-0.89668506,-0.50176525,-0.094530016,-0.053662416,-0.62170255,-0.040480733,0.42181852,-0.4580667,0.10174738,-0.13433068,0.20816523,-0.4113213,0.11866245,-0.33070365,-0.3352062,-0.25408816,-0.69835514,-0.23278639,-0.27554613,-0.034301043,-0.07261179,-0.4228089,-0.18645413,-0.007351458,0.031461224,0
