,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,label
70,-0.27959886,0.014544368,0.16913101,-0.00030405074,0.3825383,0.19938113,0.0063771456,-0.15723845,0.46127534,0.46332306,-0.54638034,0.1450561,0.20011401,-0.14549103,-0.039565526,-0.15379028,-0.088399455,0.077569,-0.4156105,0.035852198,0.21839926,0.10422966,0.16259982,-0.014668375,0.03890331,-0.63625693,-0.046284735,0.014623553,-0.018307537,0.28387725,0
71,-0.05772122,-0.10810841,-0.16606547,0.14050454,0.020188086,0.00801374,0.21423914,0.029684773,0.09051294,0.11573531,-0.20409147,0.22542858,-0.02851718,0.056936488,0.09387177,-0.103939675,0.043194298,0.118833095,-0.3198142,0.1346465,0.2846859,0.27282798,0.19490603,0.05670356,0.102473184,-0.19327305,0.22960062,-0.2960761,0.054754388,0.13967472,0
72,-0.109689765,0.27229676,-0.21866843,0.12877241,-0.10097641,0.059686646,-0.03587164,0.16352648,0.122451,0.16788508,-0.18956761,0.4670292,0.058015052,-0.1189415,0.2704202,-0.41472128,0.0350926,0.4474523,-0.42692813,0.4033684,-0.009995043,0.077956304,-0.19110435,-0.093489975,-0.24389476,0.038395554,0.16372508,-0.45984092,-0.028673649,0.21490413,0
73,0.089893565,-0.0822405,-0.5011284,0.32182348,-0.34209836,-0.19438735,0.31538564,0.20726418,-0.27039564,-0.1938374,0.14262152,0.3457165,-0.26028636,0.13797714,0.3609803,-0.18166642,0.10328305,0.27028587,-0.24789919,0.3907832,0.18673083,0.38005868,0.03221552,0.09471993,0.03904695,0.34792095,0.46322793,-0.64819133,0.022132434,0.033245824,0
74,-0.840433,0.2934898,0.20357656,0.57115316,0.6495517,-0.20132492,-0.2217001,-0.65755504,0.2871796,0.54997444,-0.38871375,-0.22731644,-0.2525658,-0.8104427,0.91978335,-0.47654244,-0.81700844,0.1795487,-0.2602486,0.9194641,-0.5743463,0.17901665,-0.67045826,0.17540751,-0.14313638,-0.13686615,-0.16561028,-0.016514882,-0.8952677,0.37950164,0
75,-0.38530806,0.6038348,0.08685368,0.014348291,0.2085116,0.25365996,-0.3817653,0.021178266,0.4953923,0.54228926,-0.51140124,0.49206167,0.30390328,-0.44464982,0.28081715,-0.64096665,-0.13785419,0.5811702,-0.5682248,0.49129635,-0.26929682,-0.18460539,-0.46599627,-0.23098472,-0.49445546,-0.2528684,-0.14873633,-0.23915581,-0.1905312,0.40098038,0
76,-0.3439983,-0.3678563,0.10334796,0.29304177,0.47454134,-0.095110804,0.29358986,-0.4273091,0.20238923,0.29163915,-0.35936365,-0.24436748,-0.1702703,-0.115239665,0.18340501,0.10091996,-0.30600408,-0.24512622,-0.19189493,0.10866754,0.27956805,0.42845416,0.2994296,0.26201808,0.39485076,-0.52571404,0.09869274,0.062014908,-0.23076075,0.17386687,0
77,-0.47585768,0.2261917,0.19578594,0.14218336,0.45538613,0.12260973,-0.15811509,-0.27388367,0.45987412,0.53920186,-0.53194463,0.10932072,0.12359434,-0.40843427,0.27242744,-0.3482588,-0.3087077,0.20658353,-0.41572028,0.35939726,-0.10450938,0.04626292,-0.19725919,-0.016283125,-0.12877408,-0.46696228,-0.12848702,-0.014956936,-0.29832736,0.3491555,0
78,-0.11918105,-0.26084745,-0.01378078,0.10168899,0.22171357,0.046476528,0.26705304,-0.11654687,0.20858687,0.21774645,-0.3364529,0.063094914,0.00461834,0.067037426,-0.03718672,0.038299277,-0.010182507,-0.06928496,-0.2965791,-0.033368915,0.40651357,0.31463614,0.37719476,0.112226665,0.260229,-0.473714,0.16098118,-0.09476502,0.06110774,0.15433633,0
79,0.34874016,-0.6102726,-0.20680071,-0.14793421,-0.10083562,0.15576553,0.5946342,0.23888509,0.09074921,-0.04509349,-0.23950624,0.25051427,0.112342186,0.62295896,-0.5751168,0.35057846,0.4908808,-0.20709088,-0.29980347,-0.5752886,0.99675983,0.42659685,1.0,0.08833414,0.5093341,-0.58611405,0.4066138,-0.20135653,0.6388248,-0.0060451925,0
80,-0.2408615,0.26750827,-0.3404118,0.4339338,-0.123656094,-0.20254052,0.0037573725,0.008843146,-0.118409395,0.04372219,0.023473293,0.30042818,-0.24877691,-0.28001842,0.7021061,-0.47285423,-0.21435061,0.44860592,-0.29997042,0.77112335,-0.26271886,0.2185297,-0.4590119,0.045378536,-0.23004249,0.40020758,0.24535877,-0.5783852,-0.3526076,0.17885944,0
81,0.094959185,0.099358976,-0.4719532,0.21717669,-0.3729734,-0.08198038,0.1787181,0.30622172,-0.16471523,-0.11536783,0.06802669,0.5028269,-0.11660583,0.09632243,0.30458376,-0.3087812,0.16865432,0.41835934,-0.34005874,0.3976334,0.12509471,0.24003983,-0.064971834,-0.019572452,-0.1268238,0.3227682,0.39485827,-0.67207295,0.07843492,0.08565321,0
82,-0.20353594,-0.11309877,0.12797076,-0.0043631345,0.34232143,0.1769629,0.11247506,-0.13577479,0.4041771,0.39160848,-0.50442076,0.116642624,0.1658615,-0.036473297,-0.11113389,-0.052574217,-0.02882336,-0.0026070774,-0.38195354,-0.060141355,0.3420479,0.17512098,0.30561566,0.024083477,0.14394623,-0.64970833,0.019270405,0.008179516,0.058310006,0.23781195,0
83,-0.17172778,-0.02242089,0.06449494,-0.0057474375,0.2471299,0.17837454,0.0718105,-0.05393047,0.3678881,0.35680604,-0.4573959,0.21275772,0.17432727,-0.042020023,-0.06781518,-0.13075352,0.008954573,0.10030197,-0.4060861,0.008803509,0.28527445,0.13671859,0.21748894,-0.017625391,0.052548606,-0.53282225,0.040951177,-0.083845794,0.069489546,0.23792359,0
84,0.4467206,-0.34689522,-0.89740807,0.41157916,-0.7901389,-0.3773228,0.6483836,0.4755659,-0.6968476,-0.63383096,0.5277699,0.44592515,-0.48762745,0.5116424,0.34807277,-0.012316972,0.36678737,0.23810436,-0.13327242,0.32829764,0.4395855,0.6114466,0.26871613,0.1838924,0.2120413,0.7607375,0.8246728,-0.98301655,0.25198048,-0.16875759,0
85,-0.45777738,1.0000001,-0.08374265,0.15592183,-0.00097068027,0.16517182,-0.60366875,0.13781615,0.3614578,0.48421314,-0.34304094,0.70339,0.228341,-0.6702674,0.6826301,-1.0,-0.22822818,0.9524384,-0.6155632,0.96168876,-0.6897415,-0.3099504,-1.0,-0.3253598,-0.8599211,0.2367087,-0.13685155,-0.52682424,-0.4062963,0.44266528,0
86,-0.04008452,-0.06642226,-0.18335678,0.122647434,-0.015663356,0.024389256,0.19162844,0.07094185,0.091635644,0.11132124,-0.19872,0.274966,-0.0063035768,0.059935376,0.08936471,-0.13600038,0.07061131,0.16341674,-0.33808103,0.14507422,0.27161533,0.24664322,0.16928372,0.030442229,0.060797688,-0.16605869,0.23134738,-0.3263901,0.07502261,0.14345302,0
87,-0.3676701,0.33241326,0.16398862,0.00271599,0.33804697,0.2400227,-0.21747816,-0.09603435,0.5151964,0.54243,-0.56243646,0.3057805,0.26894635,-0.33172846,0.12687793,-0.41276434,-0.14132437,0.33096135,-0.5005492,0.27323425,-0.051411003,-0.05926633,-0.17591536,-0.12870346,-0.24237743,-0.47968006,-0.13023269,-0.08153288,-0.13010935,0.3606748,0
88,-0.73389184,-0.27044252,0.27010068,0.5640789,0.80315244,-0.26104015,0.15408583,-0.82230246,0.24104755,0.46286237,-0.4093647,-0.55576545,-0.36086267,-0.5209286,0.6229258,-0.01245629,-0.76771986,-0.2976676,-0.11118725,0.4926654,-0.110735,0.45995516,-0.07416114,0.3843116,0.3658263,-0.48422754,-0.05880207,0.21378681,-0.73176336,0.2633342,0
89,-0.38993287,0.18115026,-0.2572071,0.560114,0.05284786,-0.2969419,0.03024432,-0.20499896,-0.12038949,0.09380455,0.0043884814,0.08511445,-0.3664396,-0.39529637,0.83959854,-0.4182866,-0.4115956,0.31725147,-0.22675183,0.8528074,-0.33482736,0.30092552,-0.49419463,0.1506364,-0.12627211,0.35144305,0.20425424,-0.46427444,-0.5434067,0.1899287,0
90,-0.32653317,-0.55003846,-0.22660783,0.7083811,0.24940339,-0.5079378,0.53350747,-0.50515103,-0.2979274,-0.07592164,0.08131042,-0.43104416,-0.6630455,-0.10975075,0.6787831,0.15198617,-0.48260343,-0.30244032,0.031233221,0.49052164,0.13173223,0.735374,0.13739398,0.4931808,0.5398698,0.08035797,0.37891906,-0.22008598,-0.50402355,0.02382961,0
91,0.35217872,-0.79715276,-0.5918418,0.34895986,-0.36124915,-0.33195505,0.85597956,0.14174587,-0.49373436,-0.46762908,0.27739424,0.035185784,-0.46801582,0.60404,0.03353887,0.3871778,0.26648822,-0.25580955,-0.041451752,-0.09624262,0.79083145,0.7761814,0.772287,0.35491672,0.6570994,0.1419068,0.7261674,-0.5376328,0.2947665,-0.174465,0
92,0.089482546,-0.41963777,-0.23794773,0.14709477,-0.033021532,-0.054074585,0.46203148,0.038404815,-0.031950265,-0.033369422,-0.11990015,0.119788334,-0.12114076,0.28823,-0.05679039,0.1423977,0.14654715,-0.09371522,-0.23144856,-0.081780076,0.56235504,0.44814008,0.52560294,0.1632615,0.36556,-0.24828194,0.36810708,-0.28169227,0.20141372,0.037686594,0
93,-0.443958,-0.8153584,-0.2686239,1.0000001,0.35747108,-0.7803058,0.72878236,-0.7759115,-0.5138836,-0.1946021,0.23970133,-0.77886915,-1.0,-0.16465414,0.95939803,0.313741,-0.7372732,-0.5438049,0.22209549,0.64577377,0.08877292,0.9944849,0.14957005,0.7297742,0.7964464,0.21598062,0.47420648,-0.18146476,-0.7704884,-0.048970595,0
94,0.11309892,0.002344735,-0.2743261,0.006338142,-0.19578588,0.10715906,0.1802299,0.28040463,0.07930255,0.0490717,-0.16833079,0.47913796,0.09663136,0.18311,-0.043120436,-0.17858237,0.26583454,0.2828822,-0.40239987,0.06272075,0.35138598,0.17843243,0.21463431,-0.06451902,-0.027802706,-0.10916847,0.28271118,-0.44333386,0.26391357,0.1255691,0
95,0.22063833,0.257978,-0.4203713,-0.05729133,-0.4476646,0.16407917,0.055115953,0.53211266,0.031673007,-0.016581371,-0.0850645,0.7751611,0.182265,0.19286291,-0.005828481,-0.3861552,0.413954,0.567607,-0.49517453,0.18384825,0.23894855,0.041810453,0.01869218,-0.20776463,-0.2857495,0.13829336,0.321446,-0.6698512,0.3532915,0.1358881,0
96,-0.85260093,0.06811619,0.26480377,0.59865093,0.77005094,-0.24218673,-0.08535007,-0.7856769,0.2846016,0.5462456,-0.4153349,-0.41134727,-0.3162534,-0.7454838,0.8450049,-0.29369947,-0.86009765,-0.03345938,-0.1889494,0.78284794,-0.42818248,0.2981385,-0.46405542,0.27859285,0.06946246,-0.29516232,-0.14928544,0.11225879,-0.89250386,0.34599692,0
97,-0.16766214,0.189881,-0.18522452,0.19418865,-0.01757951,0.003670808,0.00820218,0.055449564,0.10612778,0.17492624,-0.1887244,0.3440986,-0.01366256,-0.14935273,0.32234192,-0.35660276,-0.05294995,0.3543019,-0.3785975,0.418678,-0.012770146,0.14169204,-0.16853565,-0.026574135,-0.158564,0.00709337,0.1599151,-0.40000886,-0.108162686,0.20794557,0
98,-0.22739701,-0.16507997,-0.25868833,0.48040816,0.057762213,-0.28294116,0.279012,-0.19537443,-0.15094602,0.0036119968,0.00036504865,-0.019533768,-0.37287754,-0.12370275,0.5490149,-0.123517245,-0.26080334,0.05832468,-0.16509044,0.50363874,0.03428659,0.4499586,-0.053278714,0.23562616,0.17107439,0.13446575,0.3031844,-0.36861578,-0.31579974,0.101838306,0
99,0.09569152,-0.19924632,-0.36621857,0.20451036,-0.20297247,-0.09306806,0.3516699,0.15616146,-0.12525377,-0.09587976,-0.005716935,0.2814987,-0.15073067,0.20505533,0.13573518,-0.05616726,0.14775161,0.13289343,-0.26589146,0.15657377,0.35860267,0.3749127,0.25190467,0.09572908,0.1541929,0.048480153,0.39987367,-0.47693256,0.13123643,0.048632286,0
100,0.040776394,0.35319486,-0.29900226,-0.0004467368,-0.27439758,0.15625641,-0.059461534,0.376223,0.12720518,0.11912067,-0.17363386,0.6799488,0.17782708,-3.3192337e-05,0.12584402,-0.4641132,0.23440547,0.5736306,-0.4999436,0.31387275,0.068798214,-0.0032168329,-0.14759785,-0.19792484,-0.34264755,0.07901302,0.20431647,-0.5694703,0.16620426,0.20341471,0
101,0.13936004,-0.7301246,-0.42125314,0.40222874,-0.12143259,-0.33141524,0.7431663,-0.06561069,-0.3600797,-0.29365906,0.14784065,-0.109499484,-0.46512276,0.3944596,0.14647482,0.33644706,0.055855,-0.29543525,-0.04082176,0.005719796,0.6335852,0.73717666,0.6341245,0.37954384,0.63340265,0.008304894,0.5807522,-0.37804067,0.09044423,-0.09673831,0
102,0.16982622,0.023260802,-0.47527504,0.1534357,-0.39654124,-0.043410152,0.23590226,0.3531879,-0.15329468,-0.13643447,0.053041786,0.5214152,-0.07629049,0.1966456,0.17462954,-0.2362211,0.25709355,0.37114966,-0.345191,0.2660027,0.2513527,0.2550345,0.07547602,-0.024448402,-0.066705525,0.24546093,0.4201878,-0.6551983,0.19164194,0.06405711,0
103,-0.6087638,0.105693236,0.41736698,0.10419018,0.7443863,0.17822957,-0.15406093,-0.48457885,0.64249575,0.7138972,-0.7247628,-0.091597706,0.17813277,-0.469123,0.16006185,-0.22709458,-0.4246853,0.010044247,-0.40202606,0.21167897,-0.030858845,0.06142032,-0.056926668,0.03699914,0.0128094405,-0.81428164,-0.25693542,0.249286,-0.34914452,0.39609605,0
104,-0.10883312,-0.021949053,-0.11272908,0.11414922,0.067880765,0.05076869,0.13396746,0.015837582,0.16377991,0.1887793,-0.26448315,0.2493876,0.026724666,-0.011304736,0.10100351,-0.16529247,0.015526213,0.16568367,-0.35474014,0.16316608,0.22164583,0.20975947,0.12297033,0.01928179,0.033109218,-0.23550747,0.16744675,-0.26577738,0.025064234,0.17898175,0
105,0.06811809,-0.0153269395,-0.3016376,0.100478336,-0.18732624,0.025994634,0.20013188,0.21938969,0.010663688,0.015981436,-0.11017436,0.41163784,0.00047011487,0.13541918,0.0819453,-0.18259344,0.18330388,0.26543498,-0.35900682,0.16363165,0.28411594,0.2287199,0.14806828,-0.014495686,-0.0074237958,-0.017305642,0.3048315,-0.46460986,0.16301851,0.114040874,0
106,0.12407495,0.27059212,-0.40647116,0.04486084,-0.38517803,0.08878553,0.037904292,0.42800522,0.00014050305,-0.0037592351,-0.060906783,0.6838935,0.094477884,0.09026413,0.14677295,-0.4130228,0.28371435,0.5525996,-0.45742154,0.313955,0.12644054,0.073427394,-0.09161529,-0.15931936,-0.28403416,0.20096725,0.3046963,-0.6567093,0.20454393,0.14649436,0
107,-0.21202697,-0.56667745,-0.31834143,0.6726731,0.114892036,-0.5000313,0.5806074,-0.3836652,-0.36299872,-0.16411313,0.14712408,-0.3375187,-0.65368915,-0.002626337,0.61786354,0.16473463,-0.36453286,-0.26452377,0.022766799,0.44152832,0.20666751,0.74346757,0.19777116,0.46938455,0.5347583,0.15618384,0.4519772,-0.3116113,-0.39157572,-0.013355017,0
108,0.1760433,-0.09934223,-0.516721,0.23638923,-0.3987669,-0.1330863,0.33591193,0.29711166,-0.24862316,-0.2099672,0.12621376,0.42185843,-0.18921103,0.23057488,0.22994871,-0.15417677,0.21653244,0.27958852,-0.2776314,0.27740693,0.28751323,0.35760984,0.13180622,0.056055818,0.04269863,0.29717135,0.4819578,-0.661439,0.15139243,0.02136597,0
109,0.005720496,-0.23554072,-0.47243664,0.45130143,-0.22752747,-0.3111177,0.4096325,0.032875665,-0.3327195,-0.21204793,0.1753264,0.13657136,-0.40791118,0.0996369,0.46818554,-0.07744615,-0.042210773,0.11196474,-0.15429476,0.43066198,0.18385528,0.5066141,0.07032846,0.21874492,0.19265658,0.3352024,0.48053405,-0.57161224,-0.11438312,0.008752033,0
110,-0.5172868,0.14610624,0.22361243,0.1921304,0.52418286,0.07790661,-0.113135576,-0.36187938,0.4461378,0.54216766,-0.53207743,0.0050751567,0.06543109,-0.42322078,0.3033502,-0.28978002,-0.37489367,0.12077193,-0.37420017,0.35834002,-0.09280574,0.10352048,-0.16211247,0.0413078,-0.04806654,-0.5015949,-0.1283488,0.038016558,-0.35450223,0.34040695,0
111,0.051160052,-0.046346605,-0.2202746,0.041417528,-0.10304555,0.08344981,0.19358632,0.18530025,0.10038686,0.08511798,-0.19810295,0.38279724,0.06487107,0.14282799,-0.017016333,-0.14103408,0.19007903,0.21177024,-0.37584984,0.06535495,0.3431843,0.20963743,0.22779928,-0.022320285,0.028291143,-0.17105527,0.25537038,-0.3723694,0.1995046,0.13338873,0
112,-1.0,0.037273407,0.43472654,0.60499054,0.99999994,-0.21869758,-0.12701684,-0.9679803,0.42032555,0.6953003,-0.55459666,-0.5647021,-0.29286832,-0.857829,0.8409368,-0.2569024,-1.0,-0.14180773,-0.18077368,0.757053,-0.4576556,0.29169023,-0.45473635,0.31498393,0.1272899,-0.5073209,-0.26582322,0.29808962,-1.0,0.39811084,0
113,-0.43727323,-0.058654852,-0.018915266,0.43778995,0.34069517,-0.18880819,0.115307845,-0.37822288,0.09177594,0.2552594,-0.22483559,-0.117004335,-0.25832045,-0.32782608,0.5461196,-0.18440473,-0.4245453,0.03323219,-0.2151368,0.5159293,-0.08454713,0.34251112,-0.15050212,0.20694041,0.11501679,-0.13197507,0.09894536,-0.15041202,-0.4515841,0.21109483,0
114,-0.43146554,-0.24340822,0.15925571,0.29607826,0.5340744,-0.069498345,0.18429093,-0.46326697,0.27187335,0.37620535,-0.4139406,-0.22818768,-0.13266501,-0.23239473,0.2521087,0.0035904273,-0.37583593,-0.17448318,-0.22533911,0.2001677,0.15530503,0.35665357,0.15924177,0.22582361,0.29512405,-0.5320467,0.023213327,0.08470017,-0.31444272,0.2242868,0
115,-0.120844886,0.2907204,-0.10015942,0.0026979372,-0.0039831847,0.18342754,-0.08936015,0.16188346,0.282991,0.28671604,-0.3363517,0.49090338,0.20307614,-0.11238277,0.10151429,-0.39889523,0.080032766,0.42673606,-0.48495033,0.2592186,0.060679078,0.001285702,-0.10479015,-0.14794745,-0.25211746,-0.18462971,0.07534605,-0.34456524,0.055298783,0.25777146,0
116,-0.6913607,0.3602222,0.23445085,0.32344636,0.5709353,0.007150337,-0.27314565,-0.4520524,0.43676242,0.60441697,-0.5084596,-0.007601708,-0.003657909,-0.6666742,0.60039836,-0.48551583,-0.57000965,0.26143965,-0.37925038,0.67138267,-0.40249962,0.042196438,-0.51251656,0.031147724,-0.22184902,-0.320337,-0.19927591,-0.008982301,-0.61035556,0.40046388,0
117,-0.25262147,-0.22968405,-0.37077802,0.66196126,-0.00025857612,-0.45513,0.3612256,-0.25894016,-0.33952108,-0.12331104,0.16480929,-0.118667156,-0.57798505,-0.15386547,0.7737193,-0.11096704,-0.36661044,0.02949515,-0.07215753,0.6795715,-0.05238104,0.5715678,-0.14329305,0.33541343,0.22685671,0.36813527,0.3979174,-0.4627698,-0.46128666,0.051234886,0
118,0.0221868,-0.40107659,-0.5346804,0.5601586,-0.24020067,-0.43095186,0.54710174,-0.03367144,-0.4653613,-0.31704763,0.27830178,0.009723693,-0.5588319,0.1526945,0.53828627,0.033397123,-0.08828014,-0.008035369,-0.064249724,0.44270805,0.23751843,0.6447951,0.14996828,0.3250476,0.33894378,0.41024536,0.5686462,-0.5866499,-0.16049647,-0.0511723,0
119,-0.43662056,-0.8678832,-0.0063130856,0.71393174,0.5804896,-0.51385456,0.6768451,-0.7904512,-0.17290932,0.04400581,-0.08140968,-0.766824,-0.69382954,-0.089266166,0.5279061,0.42573333,-0.61403596,-0.66220945,0.11614165,0.24982637,0.33070672,0.87058115,0.44586816,0.6394432,0.85992056,-0.32622963,0.3045199,0.100206256,-0.5427122,0.022684544,0
120,-0.31634894,0.23892781,-0.16854356,0.34614468,0.06639665,-0.1049104,-0.037410855,-0.08979812,0.06150891,0.19829758,-0.1514582,0.22662441,-0.13817665,-0.31689158,0.56473523,-0.42145693,-0.24855584,0.3578782,-0.33058977,0.63471055,-0.20453948,0.17355025,-0.36424512,0.034026973,-0.18345669,0.119208544,0.1295864,-0.3932764,-0.33743417,0.22980265,0
121,-0.026028983,-0.036300585,-0.39824006,0.3362099,-0.20608342,-0.17945391,0.24396332,0.09927803,-0.18081066,-0.08686514,0.057725787,0.27628043,-0.24101752,0.023066659,0.4065603,-0.21366915,-0.004395999,0.25390923,-0.25620568,0.43518928,0.104222804,0.34667754,-0.040352106,0.098688744,0.018079743,0.25717455,0.37453404,-0.5539073,-0.07952133,0.08103294,0
122,0.13804895,0.6738957,-0.5432222,0.036180995,-0.6183797,0.12504967,-0.1971721,0.6479313,-0.036473677,-0.023614481,0.024294049,1.0,0.16549763,-0.039623633,0.3380733,-0.7492883,0.33652583,0.9398015,-0.5681435,0.6084285,-0.16601199,-0.11978117,-0.49609655,-0.32718652,-0.6651411,0.54570186,0.29424435,-0.9145416,0.16347998,0.19795838,0
123,0.027314581,-0.028113298,-0.097176924,-0.07368028,0.004919715,0.19948189,0.13819154,0.16907254,0.2598777,0.20778556,-0.3448028,0.3936761,0.20080583,0.13699225,-0.17026584,-0.126606,0.21877435,0.18671015,-0.42944622,-0.06614451,0.40217364,0.1367134,0.30357906,-0.07061152,0.022163175,-0.39175224,0.16334362,-0.25201806,0.26603258,0.17809893,0
124,-0.03272798,0.20523912,-0.1752947,0.0064900964,-0.09051733,0.15417805,-0.000761345,0.21819842,0.20142904,0.19440529,-0.2656996,0.503445,0.16402136,-0.009716272,0.062156044,-0.33583724,0.15107766,0.39506897,-0.4589987,0.20568456,0.15109439,0.05832286,-0.010239169,-0.124910325,-0.18949208,-0.13232285,0.15400541,-0.39825165,0.1287436,0.21041173,0
125,-0.57974666,0.3962695,0.25551698,0.14530064,0.51436925,0.15520944,-0.30123883,-0.30532318,0.5411313,0.63936114,-0.59280896,0.14531462,0.17237689,-0.5553931,0.36459008,-0.48235768,-0.3894341,0.31144035,-0.4615745,0.48426598,-0.268493,-0.049817294,-0.38617706,-0.06843165,-0.26811033,-0.4565029,-0.21935806,-0.001334697,-0.4005406,0.41218972,0
126,0.117946476,0.01962474,-0.37392604,0.10624461,-0.2840434,0.012418576,0.20210388,0.29332063,-0.046766758,-0.041943,-0.049360022,0.48062986,-0.012243457,0.16329987,0.106907986,-0.21743543,0.22945738,0.32728714,-0.36497808,0.20072305,0.27011657,0.22343373,0.11309739,-0.03362511,-0.050439388,0.08921087,0.34813687,-0.5497179,0.18990397,0.09748021,0
127,-0.3361219,0.3773729,-0.085468724,0.22774503,0.10550204,0.022630597,-0.16312814,-0.04056845,0.21103315,0.31575453,-0.27364358,0.33175558,0.019739365,-0.3613929,0.4674965,-0.50707924,-0.2039007,0.44799805,-0.41749045,0.5900861,-0.23225135,0.042646974,-0.40843517,-0.06456236,-0.303123,-0.00012621284,0.03392324,-0.34902406,-0.28267652,0.29009312,0
128,-0.13213067,0.45087552,-0.44562417,0.3487713,-0.32263333,-0.13095863,-0.08463019,0.22562248,-0.13527614,-0.0024807304,0.06936225,0.546682,-0.15122162,-0.23983845,0.6723835,-0.6149423,-0.06253519,0.6601066,-0.38252825,0.81094736,-0.30539763,0.10503355,-0.5625519,-0.07723913,-0.4191742,0.5498793,0.27465993,-0.742221,-0.2358391,0.18508989,0
129,0.08550708,0.22014186,-0.20522815,-0.1149517,-0.18610159,0.24524643,0.0034734905,0.36097503,0.23313534,0.17463888,-0.28510675,0.6373855,0.272363,0.1045035,-0.10421039,-0.32918394,0.31174332,0.44309476,-0.5117751,0.07381275,0.26350224,0.0071466714,0.09064433,-0.19505061,-0.22029546,-0.17691869,0.1755269,-0.4363794,0.3037975,0.20048785,0
130,-0.46036887,-0.34948552,-0.038692944,0.5939938,0.42045245,-0.35475492,0.3244728,-0.5534909,-0.04948494,0.1549306,-0.13224655,-0.37995994,-0.4722373,-0.27151614,0.6205828,0.0231781,-0.53807414,-0.2150107,-0.07259703,0.489694,0.017225116,0.55830216,0.013038546,0.38777098,0.38424718,-0.1319527,0.18898119,-0.08437158,-0.54408854,0.13631958,0
131,-0.42163467,0.12798025,0.2934625,-0.0012849346,0.53154933,0.23977391,-0.12050167,-0.26039827,0.588616,0.6084995,-0.65949404,0.10576841,0.25348032,-0.3032538,0.01883104,-0.23630816,-0.20728958,0.106867254,-0.44880724,0.11017053,0.08737068,0.026512653,0.03082101,-0.040010735,-0.039449632,-0.73208106,-0.16888237,0.11158937,-0.13706225,0.35546157,0
132,-0.21347466,-0.15649396,-0.25604755,0.45670062,0.049554758,-0.26274455,0.272644,-0.17498375,-0.13648397,0.009112552,-0.0109787285,0.0028416067,-0.34861913,-0.11100876,0.5195646,-0.12618525,-0.23727989,0.06805489,-0.17707144,0.4815304,0.048968047,0.4357654,-0.040456474,0.22098374,0.16154368,0.11830607,0.2995868,-0.36885053,-0.2890971,0.1042777,0
133,-0.5115533,-0.5709252,0.102369875,0.57952654,0.626587,-0.34695926,0.42951632,-0.7231785,0.035271578,0.22759028,-0.24171634,-0.58864355,-0.47952658,-0.23285276,0.48908183,0.21612915,-0.5986007,-0.45633942,-0.02067101,0.3009393,0.17701681,0.6471062,0.2463675,0.47886932,0.6031685,-0.41360015,0.14681861,0.12544182,-0.5387222,0.13069983,0
134,-0.1151859,0.63590086,0.119437575,-0.3761986,0.07240454,0.5691324,-0.40494084,0.34784362,0.70383584,0.5938937,-0.68164986,0.81437296,0.6761813,-0.16296113,-0.26031548,-0.59694713,0.27697733,0.66027063,-0.73574036,0.04744852,0.068095714,-0.35988408,-0.13796234,-0.43408567,-0.55680394,-0.55709827,-0.16982341,-0.22312063,0.29465458,0.4103188,0
135,0.40387872,0.168221,-0.5257534,-0.13840164,-0.61146486,0.19467026,0.16058415,0.6949002,-0.038396433,-0.13522658,-0.019109428,0.8812482,0.21360524,0.3909221,-0.16913882,-0.30722097,0.6073643,0.5624354,-0.5019814,0.027914125,0.4230709,0.072088405,0.20026852,-0.22966358,-0.23332646,0.16366401,0.4260504,-0.75569344,0.5602837,0.07469318,0
136,-0.18102327,-0.13031442,-0.29311723,0.44794455,-0.006305348,-0.25942352,0.26814565,-0.124943405,-0.1591444,-0.018021852,0.015433848,0.05230473,-0.3425137,-0.091846004,0.5198436,-0.1487281,-0.20160905,0.1083912,-0.18712087,0.49265832,0.046032757,0.42414495,-0.056167066,0.20231964,0.13100189,0.16837019,0.31986842,-0.41511574,-0.26267695,0.0975248,0
137,-0.11353347,-0.19928434,-0.062536635,0.1273377,0.16155963,0.025597027,0.24075675,-0.079355374,0.16724387,0.18799278,-0.29017398,0.11018499,-0.015213976,0.04534422,0.030124787,-0.01980789,-0.01035168,-0.0013983771,-0.30209506,0.045476533,0.34415743,0.29986715,0.29307398,0.09650077,0.19988754,-0.3685283,0.17906383,-0.16254199,0.037129045,0.1531088,0
138,-0.3157271,0.41556227,-0.39061004,0.53210855,-0.16384517,-0.26832446,-0.08558902,-0.0021713227,-0.17720091,0.03307587,0.09122285,0.3303927,-0.31561688,-0.41195568,0.91715366,-0.61383957,-0.3108954,0.57267857,-0.29953596,1.0,-0.46713412,0.18751734,-0.7023027,0.034556992,-0.35962397,0.59952843,0.23848408,-0.6707709,-0.50198585,0.20035017,0
139,-0.22536942,0.25504074,-0.11951605,0.16980107,0.049836658,0.044365425,-0.0618335,0.023498392,0.18508415,0.25381875,-0.25744587,0.34621552,0.03761225,-0.21596232,0.32175928,-0.40031156,-0.08936207,0.37816137,-0.40722924,0.43334013,-0.063562095,0.088508055,-0.2213651,-0.05381351,-0.20700419,-0.058255717,0.094401464,-0.3507849,-0.14111893,0.24645281,0
