,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,label
264,-0.24923505,-0.042880356,-0.12353757,-0.38816077,0.36118686,0.45438245,0.19087625,-0.3415209,-0.13044906,0.5341435,0.16186212,0.35248992,-0.33544746,-0.019565508,-0.26589406,-0.09143841,-0.2000789,-0.18650343,0.15210855,-0.07570735,0.024903432,0.37295812,-0.20318621,-0.1907132,-0.12732382,-0.25766465,0.34961897,0.29546756,-0.081876546,-0.2690565,0
265,0.12180181,0.69091535,-0.06219735,0.031527277,-0.34552982,0.21802735,0.268528,-0.41171244,0.573648,-0.19338043,0.0885269,-0.36646003,0.23691005,-0.38401443,-0.019927062,-0.11167567,-0.25548324,0.53024065,0.14905912,0.27166867,0.42685658,-0.17519644,0.6383877,-0.3394889,0.0923381,0.048661504,0.50420356,0.16404055,-0.5170823,0.26016292,0
266,0.033573914,0.52996004,-0.15251382,0.33266494,-0.14819753,-0.2328007,0.16391553,-0.010211721,0.5475569,-0.34686798,0.1629205,-0.33188283,0.1918346,-0.3638736,0.023026556,-0.047519572,0.041166876,0.24609685,0.12688233,0.15120736,0.28562713,-0.058746442,0.42225447,0.055925988,0.04952513,0.160705,0.06426671,-0.08947471,-0.06941792,0.39230245,0
267,-0.3766066,-0.26314706,-0.16889222,-0.27377895,0.45877716,0.3151595,0.1368477,-0.12982275,-0.10050076,0.50877726,0.15789185,0.39812472,-0.43761766,-0.06241104,-0.14958662,-0.12726127,0.019840084,-0.32369402,0.074109256,-0.26716876,0.08400645,0.4981387,-0.35519883,0.041826215,-0.09833731,-0.36809564,0.09927767,0.25493696,0.14870629,-0.37214693,0
268,-0.20470414,0.24543124,-0.07494488,0.18043457,-0.28472665,-0.09619709,0.09338619,0.15492219,0.33250174,-0.2689949,-0.041124854,-0.6119922,0.06267002,-0.46211594,0.30601528,-0.34797326,-0.23156184,0.5897155,0.34290448,-0.21846834,0.42444956,0.015916437,0.52568686,-0.06643226,-0.2633738,-0.34435487,0.11563895,0.44396475,-0.5408093,0.1351906,0
269,-0.2800639,-0.028283477,-0.20721838,0.2563822,0.17561574,-0.2240687,0.07747133,0.23461819,0.32021645,-0.08131617,0.14319862,-0.05557411,-0.15534166,-0.30948657,0.11857885,-0.13854636,0.2641023,-0.09207954,0.05141212,-0.24988964,0.27168062,0.2892115,-0.023355836,0.32485455,-0.015551329,-0.18223259,-0.22949922,0.019783441,0.24587472,0.0050621256,0
270,-0.14547761,0.21596788,-0.084882475,-0.19826773,0.048381545,0.2860116,0.18357342,-0.25671905,0.06372061,0.20413995,0.09383633,-0.0564207,-0.1044372,-0.1754021,-0.10819304,-0.15796413,-0.30971968,0.1867571,0.25797078,-0.006958533,0.15069753,0.15112898,0.17583929,-0.25235736,-0.17716965,-0.1979827,0.37972993,0.3397239,-0.3618115,-0.025120094,0
271,-0.05937967,0.18149823,-0.15698121,-0.3863942,0.3993785,0.5548394,0.2902822,-0.62665206,0.0994488,0.5490594,0.28450364,0.5937781,-0.25193432,0.021220088,-0.46468177,0.10211548,-0.028346494,-0.36965743,-0.06939746,0.20933738,0.042670414,0.30252975,-0.23301071,-0.20997417,0.1937226,0.036185067,0.4497371,-0.019943286,0.16166666,-0.19720027,0
272,-0.2456206,-0.115030855,-0.26055685,-0.04859329,0.7418603,-0.10499041,0.09677325,0.021740645,-0.21844482,0.42026472,0.36561593,0.5982183,-0.3654776,0.14020857,-0.44488177,0.15147917,0.180587,-0.7472244,0.09184867,-0.013880521,-0.34306574,0.5062193,-0.57901883,0.27689043,-0.12014429,0.13851295,-0.14095628,-0.23125823,0.64937323,0.014281422,0
273,-0.18037082,0.29005492,-0.051076338,0.059562024,-0.22980049,-0.041296996,0.09403045,0.08888216,0.12234524,-0.16162628,-0.02666736,-0.58116627,0.05628816,-0.35080767,0.17754471,-0.32186082,-0.43194234,0.58395296,0.47422108,-0.14217064,0.24031699,0.008918777,0.505292,-0.19880119,-0.4123503,-0.2915285,0.23905605,0.5040363,-0.65905166,0.19130376,0
274,-0.013702447,0.3763095,-0.1380419,-0.12599994,0.30122682,0.03657292,0.166398,-0.22845191,-0.15050739,0.22463156,0.26885,0.14336553,-0.051151607,0.058141142,-0.43871844,0.084615536,-0.31787074,-0.14895403,0.33933413,0.26179534,-0.2903561,0.14733663,-0.009351463,-0.17985444,-0.2639253,0.23757339,0.30656296,-0.0034203306,-0.05482462,0.29849517,0
275,-0.43357474,-0.18874961,-0.0522205,-0.28290048,0.020031124,0.36014047,0.10034638,-0.019889481,-0.08850148,0.2951131,-0.07413743,-0.20577747,-0.3040288,-0.2788322,0.19089556,-0.42641005,-0.37113753,0.3505473,0.35277042,-0.44374081,0.32205623,0.31582934,0.12931617,-0.20687526,-0.38303035,-0.7073642,0.2739542,0.7557444,-0.57867473,-0.35487998,0
276,-0.3360405,-0.11293194,-0.17255159,0.00057524437,0.37744826,-0.13963747,0.040823057,0.2111001,-0.19837439,0.20049635,0.15773197,0.054759618,-0.26976424,-0.069499195,-0.097745314,-0.12672521,-0.096777484,-0.18424653,0.32582706,-0.23331499,-0.11972037,0.3779863,-0.18736938,0.14143525,-0.37664685,-0.18960252,-0.08182092,0.19532076,0.07710685,0.018203996,0
277,-0.0023670944,0.47129035,-0.09643217,0.06474949,-0.20995283,0.14045952,0.2205764,-0.25376084,0.50472534,-0.13859327,0.0909349,-0.27565825,0.112957165,-0.37145284,0.031994298,-0.13683654,-0.120959535,0.37466905,0.11491645,0.10753943,0.4118917,-0.038446322,0.45655245,-0.17469713,0.068430275,-0.056123234,0.32292473,0.15994973,-0.33418274,0.14789784,0
278,-0.261354,0.02447781,-0.13460395,-0.06836785,0.23426943,0.009644173,0.09130959,0.045019954,-0.10480595,0.18518132,0.12631579,-0.019957677,-0.19465244,-0.11491999,-0.09244501,-0.14713366,-0.20053291,-0.014262887,0.32106972,-0.14736125,-0.020033613,0.27917337,-0.025186028,-0.017970392,-0.32235605,-0.19431634,0.09817096,0.2652048,-0.120829165,0.019327015,0
279,-0.39859092,-0.34562415,-0.25231344,-0.13690963,0.8512641,-0.10301405,0.03639224,0.16124922,-0.47204626,0.5521438,0.32056436,0.6113798,-0.50608397,0.19513562,-0.40548596,0.06435425,0.086505175,-0.7835622,0.21130688,-0.20304729,-0.43872774,0.6344922,-0.7125995,0.2964766,-0.32646674,-0.051677294,-0.20082021,-0.04945617,0.59425807,-0.10848047,0
280,-0.3315197,-0.07846859,-0.089193866,-0.21569207,0.04787831,0.36033523,0.15126035,-0.13684388,0.11297804,0.25725687,0.0055424576,-0.061352253,-0.25469756,-0.28381467,0.10904689,-0.30705118,-0.17577186,0.20938456,0.1746473,-0.30088878,0.3721652,0.2858498,0.09476288,-0.13990363,-0.14448918,-0.528376,0.2552923,0.5161209,-0.3471071,-0.31275788,0
281,0.023342343,0.49548748,-0.095775194,-0.11016907,0.13063197,0.02418919,0.16375378,-0.2203805,-0.1363011,0.115288995,0.20933291,-0.08356848,0.048649043,-0.00062325597,-0.3675639,0.018629732,-0.4838177,0.09634636,0.45424226,0.28340697,-0.25108424,0.035831466,0.20079613,-0.2946019,-0.36207655,0.2124806,0.39898103,0.11889076,-0.3176051,0.39154747,0
282,-0.18725033,0.09205836,-0.23009925,0.27786264,0.29129684,-0.32334086,0.08207223,0.20400998,0.22544459,-0.0666836,0.23807898,0.0535757,-0.111407205,-0.18613158,-0.07188156,-0.00182605,0.24434298,-0.25325426,0.086660266,-0.07540518,0.047759145,0.2677103,-0.098517105,0.3309205,-0.04107564,0.065198235,-0.22843194,-0.16504622,0.38519323,0.18173783,0
283,0.07029686,0.5404839,-0.18694687,0.298139,0.09122476,-0.32451978,0.1492402,-0.009771384,0.31619027,-0.2236866,0.27565673,-0.11442831,0.14996807,-0.1695857,-0.21889812,0.10034663,0.018681265,-0.038273424,0.18307106,0.27849424,-0.03579174,0.0053445995,0.20839229,0.09182255,-0.035820544,0.3806201,0.02949524,-0.26394814,0.14539482,0.5129414,0
284,-0.33309123,0.010973647,-0.20465185,0.58263135,0.06966938,-0.7798675,-0.0737862,0.7551735,0.15451722,-0.44170263,0.08715163,-0.53239375,-0.017443012,-0.35785714,0.29265752,-0.22916694,0.117259145,0.12739451,0.38953963,-0.365726,0.08116591,0.20143059,0.16185041,0.48321348,-0.426368,-0.13483283,-0.5107232,0.07781797,0.10307361,0.3772761,0
285,-0.20375028,0.17138459,-0.16745616,0.20778722,0.3337595,-0.5567105,-0.02788204,0.4302832,-0.38276392,-0.053912714,0.20828065,-0.22345755,-0.056419645,0.018532217,-0.20550834,-0.041795205,-0.32614934,-0.08652583,0.6282476,-0.0358657,-0.47276616,0.21010935,-0.01789684,0.13435231,-0.6850779,0.1471161,-0.14281927,0.07246118,-0.021363914,0.5163096,0
286,-0.36804926,-0.1445744,-0.1925591,0.13534805,0.39275265,-0.34360686,-0.010266691,0.40077806,-0.21801537,0.09076698,0.16011548,-0.033222653,-0.25305372,-0.084930375,-0.04263418,-0.13464554,-0.04674399,-0.19918287,0.37524834,-0.2893605,-0.16837576,0.38657773,-0.1947339,0.26505443,-0.4524566,-0.16477056,-0.23774672,0.15126042,0.1509866,0.11024566,0
287,0.26285192,0.83434606,-0.016015636,-0.48891026,-0.045530364,0.6539134,0.3638696,-0.92322403,0.042921543,0.34287357,0.21968268,0.094827,0.1441544,0.024060681,-0.5871115,0.09482916,-0.7050707,0.26307318,0.3090029,0.6379529,-0.08731997,-0.13613924,0.4008987,-0.77919686,-0.07016896,0.29670322,1.0,0.18155783,-0.6464308,0.26823145,0
288,-0.17757633,0.1491265,-0.22549564,0.4315227,0.1151669,-0.42560786,0.07276814,0.2993187,0.43426365,-0.27378073,0.18624553,-0.15786617,-0.019608997,-0.3336113,0.1013947,-0.06771817,0.3180008,-0.07152667,0.056733437,-0.12506105,0.23381808,0.18567754,0.07947861,0.38984686,0.017022245,0.020297328,-0.29981554,-0.15244332,0.31927437,0.22921689,0
289,-0.07304441,0.26435924,-0.23314434,0.4129414,-0.0018837452,-0.18762192,0.18175814,0.011444315,0.82984364,-0.28800413,0.20340484,-0.03498566,0.029615872,-0.45116532,0.12237392,-0.02222569,0.5374946,-0.0612657,-0.24080724,-0.016720783,0.5474738,0.1230061,0.15670827,0.35681242,0.4195365,0.04434081,-0.18354282,-0.27770814,0.4104364,0.09449136,0
290,-0.1475334,0.17335473,-0.03308283,-0.62925375,0.23158288,0.67872405,0.23373616,-0.5776995,-0.348404,0.6371931,0.11650822,0.22330967,-0.246302,0.066262364,-0.3964473,-0.119065195,-0.6606033,0.07957747,0.38974312,0.095145956,-0.11638594,0.23435083,0.0051261936,-0.57890147,-0.3436996,-0.23242748,0.73161167,0.52853274,-0.56487334,-0.17340943,0
291,0.050624885,0.39942253,-0.0951849,-0.5226117,0.29881,0.66126,0.3204317,-0.7879877,-0.051492065,0.5803746,0.26975986,0.47902524,-0.1469632,0.09351361,-0.5861939,0.1113306,-0.3682955,-0.17863707,0.119315274,0.38498545,-0.09947169,0.17052782,-0.057838917,-0.48637754,0.030038238,0.12925765,0.7196189,0.0974257,-0.17345127,-0.049911976,0
292,-0.07311801,0.2675888,-0.15246527,-0.09325484,0.27653372,0.080813825,0.17221527,-0.20915884,0.001629591,0.21112661,0.24053365,0.16746905,-0.10080601,-0.03254202,-0.32040334,0.03610084,-0.15346894,-0.1565056,0.2086926,0.1484968,-0.102730304,0.19518472,-0.03433915,-0.09034077,-0.12942852,0.11049211,0.23079747,0.007142145,0.026773788,0.15109581,0
293,-0.53076607,-0.3685758,-0.20485635,0.30150956,0.2545348,-0.42612463,-0.05779785,0.6385139,0.025936961,-0.07372241,0.046249617,-0.22188425,-0.3052789,-0.3159489,0.31270173,-0.31505758,0.186363,-0.052098926,0.26169184,-0.60513496,0.18690991,0.44351524,-0.13021773,0.47088447,-0.36289126,-0.4789124,-0.468768,0.2780082,0.16851419,-0.08463417,0
294,-0.37559056,-0.162557,-0.27370235,0.5448186,0.34176126,-0.7260519,-0.05480224,0.6974791,0.16396162,-0.25487867,0.19082816,-0.13810557,-0.17412296,-0.2646001,0.16306198,-0.10905028,0.4018735,-0.2786851,0.17309664,-0.3759655,0.03731717,0.37503415,-0.17656189,0.6565098,-0.22469366,-0.0795908,-0.6368571,-0.1395541,0.5405611,0.21588181,0
295,-0.3548557,-0.22604063,-0.14537857,-0.27329907,0.19095613,0.57212365,0.2214419,-0.32414907,0.35076547,0.41837204,0.06989279,0.31511968,-0.39075664,-0.30436987,0.07497163,-0.23027857,0.1930995,-0.08837276,-0.18075693,-0.32449666,0.57465804,0.42072502,-0.14389107,-0.0069973776,0.2455206,-0.5658967,0.20379175,0.334263,0.034037583,-0.59771496,0
296,-0.5483028,-0.5092885,-0.09584698,-0.58365786,0.38945445,0.7114253,0.14960639,-0.25203645,-0.24173427,0.7615561,0.0077142874,0.376751,-0.6089033,-0.10781828,-0.008604087,-0.34189358,-0.19248095,-0.116791904,0.128306,-0.5130861,0.26559433,0.5949116,-0.34345812,-0.17317575,-0.2023611,-0.8175374,0.30957645,0.70561546,-0.22903377,-0.7563984,0
297,0.033794153,0.6607819,0.015140163,-0.05281233,-0.46611166,0.1766506,0.19426797,-0.24968565,0.24823225,-0.20717414,-0.036376107,-0.7005106,0.2522957,-0.37089735,0.077829614,-0.28374338,-0.67533314,0.8557782,0.5092368,0.14419469,0.2955649,-0.21992871,0.81302005,-0.52362764,-0.3409695,-0.1406159,0.604103,0.53870124,-1.0,0.33045402,0
298,-0.028381031,0.42167485,-0.09515953,-0.05633975,0.011051938,0.080076165,0.17457981,-0.2022857,0.087001115,0.039997377,0.14647642,-0.15773132,0.037847944,-0.1512798,-0.18068664,-0.07136625,-0.33948413,0.20406482,0.3275175,0.15561295,0.022155777,0.03905888,0.27450374,-0.23319072,-0.21683791,0.04324835,0.34815583,0.18039356,-0.3310864,0.24592906,0
299,-0.0742489,0.30670038,-0.20488684,0.2838479,0.24424484,-0.4080867,0.081574544,0.17722249,0.10800536,-0.13082995,0.2641131,-0.05982724,0.013237804,-0.11259755,-0.19090265,0.054503515,0.029151265,-0.16254838,0.2543103,0.10147552,-0.14513367,0.14803873,0.025962891,0.2029472,-0.19125512,0.25546885,-0.11846919,-0.18905115,0.23182133,0.42560872,0
300,0.2174119,0.754448,-0.06625876,-0.4702472,0.46379936,0.15227388,0.20197746,-0.5410833,-0.7879616,0.50132716,0.3883838,0.2557141,0.05349639,0.47194362,-1.0,0.29103255,-1.0,-0.19451268,0.7728737,0.73674446,-1.0,0.015741631,-0.00642622,-0.6611641,-0.7017923,0.6702338,0.77749074,0.014632206,-0.3993439,0.69053376,0
301,0.037192855,0.53183293,-0.17540519,0.35607404,0.057964347,-0.45819315,0.100658834,0.14027406,0.21725005,-0.29994854,0.24352202,-0.26800564,0.17526118,-0.17466271,-0.16438842,0.051485173,-0.07846905,0.053332634,0.3175995,0.22386828,-0.10487929,-0.013091087,0.26599884,0.10418171,-0.20236602,0.35538536,-0.025034927,-0.18925239,0.0439988,0.60147613,0
302,-0.36710283,-0.13581997,-0.12097439,-0.113823324,0.16573988,0.14186443,0.09276883,0.052713633,-0.012741774,0.21895753,0.044947926,-0.05337523,-0.2746123,-0.22207361,0.0770262,-0.26927307,-0.1380352,0.080063365,0.24578647,-0.33058855,0.20448068,0.3360378,-0.0119049195,-0.004977763,-0.26030812,-0.4492129,0.087907776,0.42833468,-0.19622797,-0.20520586,0
303,-0.40418705,-0.25606233,-0.22492781,0.0714639,0.5994041,-0.33109185,-0.017244592,0.39145386,-0.35586923,0.24686502,0.22545354,0.19844544,-0.36061043,0.032084376,-0.17099829,-0.060195684,0.01815255,-0.45169762,0.34073225,-0.28814298,-0.31447873,0.5018722,-0.42312923,0.3295285,-0.4516433,-0.11770281,-0.290891,0.062269583,0.3606382,0.053202618,0
304,-0.7222012,-0.69858444,-0.19083999,0.052699983,0.4320228,-0.20496112,-0.082868904,0.63060313,-0.2569145,0.2411663,-0.0012835414,-0.037024826,-0.54809594,-0.22883311,0.31015563,-0.40910393,0.102398366,-0.1660731,0.3023774,-0.8257762,0.13803895,0.64826834,-0.37052616,0.4282979,-0.49471295,-0.7699089,-0.4358955,0.52116615,0.12546997,-0.39839166,0
305,-0.1686843,0.26294783,-0.20527396,0.6027987,0.062189728,-0.82154167,-0.035357103,0.62875944,0.16648544,-0.4902454,0.16514298,-0.5076281,0.11036934,-0.28305334,0.11675127,-0.09745815,0.047260918,0.09872179,0.41575807,-0.11261654,-0.063437715,0.08678779,0.23008564,0.3988801,-0.39874005,0.14415464,-0.40621832,-0.0933194,0.11957849,0.59852177,0
306,-0.30935368,-0.17140067,-0.20669135,-0.04753942,0.30893987,0.23526044,0.17484476,-0.1278993,0.35461769,0.27130625,0.16672616,0.34217945,-0.33458522,-0.2524968,0.0028592125,-0.107033506,0.35482115,-0.28815722,-0.18208385,-0.24807182,0.3995716,0.4217667,-0.23612013,0.21065572,0.23906735,-0.315657,-0.031632304,0.054307736,0.34410498,-0.3656266,0
307,-0.6768007,-0.71006036,-0.12521584,-0.5198558,0.54620683,0.51351476,0.06386726,0.008410297,-0.44738793,0.7839434,0.012597205,0.39055586,-0.7109479,-0.04870206,0.017594442,-0.36615112,-0.16121042,-0.25437632,0.2235263,-0.6706537,0.110982575,0.7190559,-0.51492393,-0.010209599,-0.38334993,-0.87587386,0.097965516,0.720428,-0.09599164,-0.7548896,0
308,-0.59311414,-0.5605421,-0.2611999,0.16736384,0.67971873,-0.44853488,-0.08775172,0.65087885,-0.3495826,0.23643519,0.18084636,0.20250948,-0.5024997,-0.040300056,0.017755806,-0.15921459,0.2226298,-0.5401152,0.2818853,-0.57587385,-0.20624253,0.65802485,-0.5742239,0.56698143,-0.46376157,-0.34498858,-0.5588713,0.118845075,0.53252196,-0.1242429,0
309,-0.30982676,-0.09329221,-0.124042585,-0.15418112,0.033950426,0.42726237,0.19877331,-0.22443223,0.40016562,0.22662368,0.031632904,0.06259507,-0.26393026,-0.3732984,0.15913889,-0.2710964,0.10097802,0.11721587,-0.073461786,-0.2988441,0.59141874,0.30317253,0.05830751,-0.030272964,0.15376973,-0.5264751,0.19544171,0.36958846,-0.13041922,-0.4286375,0
310,-0.32572046,-0.12444186,-0.2151904,0.1856087,0.27910095,-0.17542122,0.07164285,0.22524625,0.21980582,0.03243063,0.15744917,0.0596758,-0.23624468,-0.25174338,0.070956945,-0.12907754,0.26794606,-0.19946563,0.04742366,-0.28667486,0.21106936,0.36531126,-0.14527445,0.33530498,-0.039152704,-0.21767159,-0.2372196,0.03405562,0.3076328,-0.071759805,0
311,-0.25525385,-0.1098229,-0.2052292,-0.1729462,0.48290858,0.24402224,0.17481625,-0.20652331,0.06423263,0.43095222,0.24590586,0.4972654,-0.35544264,-0.050668314,-0.24979295,0.005552948,0.17560557,-0.45114198,-0.05090654,-0.09442328,0.07134835,0.44297564,-0.36533022,0.10906,0.08419067,-0.1349217,0.06809901,-0.00330545,0.3647916,-0.24795932,0
312,-0.22664787,-0.052267134,-0.057979703,-0.8559692,0.44097042,0.99999994,0.28941795,-0.79578114,-0.3652478,0.963094,0.15530552,0.63051945,-0.45966542,0.13917753,-0.4941273,-0.08183974,-0.49962968,-0.20581292,0.17245434,0.032343082,-0.04989831,0.420695,-0.29189456,-0.5725219,-0.13887502,-0.36008498,0.78835464,0.5161897,-0.34374171,-0.5196027,0
313,-0.09292831,0.37206364,-0.1363949,0.3505853,-0.19682837,-0.27567378,0.11019066,0.16026664,0.4866262,-0.37480488,0.077454716,-0.47985977,0.1355986,-0.43114328,0.19111109,-0.18143944,0.0006012991,0.36843863,0.20635042,-0.052629292,0.35816556,-0.011035651,0.44951317,0.09572561,-0.08195396,-0.05658436,-0.017258406,0.09983075,-0.19389805,0.30226547,0
314,-0.40265214,-0.34374535,-0.19135089,-0.27743444,0.48895955,0.39812303,0.16223799,-0.18397325,0.037004977,0.54957086,0.16716127,0.5208962,-0.49442756,-0.10535794,-0.11499036,-0.12101293,0.1965555,-0.41467768,-0.08708784,-0.31324375,0.22118026,0.5539168,-0.43294695,0.114837155,0.07723076,-0.4246175,0.05740659,0.200526,0.29535776,-0.51315427,0
315,-0.48662174,-0.3118379,-0.16098846,0.17452344,-0.036235526,0.029006977,0.07409559,0.26965863,0.5029919,-0.06261324,-0.05132059,-0.23081231,-0.27777782,-0.5531191,0.5007411,-0.4213322,0.31499645,0.20921826,-0.042399943,-0.6240762,0.74057955,0.3601156,0.09330683,0.30659983,0.05398753,-0.71941596,-0.21915805,0.41273007,-0.025351271,-0.41033202,0
316,-0.2156581,0.2882277,-0.13368253,0.53398585,-0.063328534,-0.8624662,-0.093309134,0.7485906,-0.108810484,-0.5213499,0.061945803,-0.8173816,0.15398182,-0.26812315,0.18347132,-0.23406406,-0.34355062,0.40390235,0.7418736,-0.182339,-0.1914388,0.018219873,0.4154316,0.21360937,-0.7774935,0.018627793,-0.29267824,0.21872371,-0.32499433,0.70103073,0
317,-0.3169739,-0.06974551,-0.10261281,-0.31338567,0.3792138,0.16580243,0.08076658,-0.032506704,-0.4691646,0.446172,0.12445348,0.10087188,-0.30909312,0.052430898,-0.24320215,-0.1554412,-0.46187842,-0.07756954,0.48697487,-0.15541026,-0.2550992,0.36251634,-0.15840136,-0.18384771,-0.5485637,-0.25721273,0.24986298,0.43451008,-0.26663655,-0.052394778,0
318,-0.13113597,0.32793483,-0.14712815,0.488318,-0.3253261,-0.32876486,0.10479731,0.25130045,0.7360199,-0.52914226,0.025794674,-0.60204756,0.16054122,-0.59410834,0.3926242,-0.25697836,0.17954,0.47363955,0.09076559,-0.16989636,0.6122533,-0.028011605,0.5430806,0.21378708,0.053465754,-0.17190945,-0.13504803,0.10478732,-0.16199145,0.23397952,0
319,-0.36430898,-0.20646486,-0.20327303,-0.036898423,0.5358565,-0.124015406,0.040670663,0.1973716,-0.26289713,0.31504264,0.21095353,0.2501635,-0.35619056,0.006117761,-0.1853947,-0.06612471,-0.0028623044,-0.39338478,0.26277322,-0.23765454,-0.19880301,0.4719799,-0.3709765,0.21203509,-0.3337277,-0.15701161,-0.13731228,0.1064059,0.27322936,-0.044852465,0
320,-0.4351035,-0.20631796,-0.030420441,-0.360917,-0.15355802,0.66137403,0.18142061,-0.23860839,0.2380757,0.3136484,-0.14353915,-0.19066197,-0.3160765,-0.44736603,0.3419408,-0.5095519,-0.24016023,0.49710304,0.12505098,-0.50202316,0.71653914,0.29183662,0.2423769,-0.27750355,-0.08980876,-0.9070698,0.40095922,0.84939677,-0.66687775,-0.61637956,0
321,-0.21195287,0.065606326,-0.1247727,-0.16664611,0.15115188,0.28344858,0.17889643,-0.2154077,0.13625886,0.25066876,0.11680385,0.09249651,-0.19802159,-0.19120227,-0.07643105,-0.14473821,-0.096343964,0.016602794,0.11610565,-0.099168554,0.22377345,0.25581557,0.019154673,-0.10197897,-0.04986538,-0.25276342,0.24591564,0.25887176,-0.12756723,-0.1572851,0
322,-0.1501684,0.32436267,-0.017355116,-0.11653179,-0.2798063,0.22960739,0.15662755,-0.1450918,0.15123418,-0.0318155,-0.049168877,-0.50835484,0.03771103,-0.35016933,0.13821262,-0.33801645,-0.51773274,0.6503024,0.4253367,-0.09335448,0.3291403,-0.009288043,0.5447515,-0.37153724,-0.33156475,-0.3602933,0.4482615,0.60234714,-0.8037785,0.06124845,0
323,-0.2164216,0.11996063,-0.21556337,0.45411468,0.11602794,-0.52355033,0.029458463,0.42136288,0.3081911,-0.30261242,0.16258505,-0.25949895,-0.019051336,-0.31573564,0.12782665,-0.106402114,0.22000104,-0.018995224,0.18147455,-0.17680092,0.14644712,0.1886239,0.097302586,0.39290664,-0.1436968,-0.008113446,-0.33925802,-0.078531295,0.23740777,0.28913856,0
324,-0.37202808,-0.17604923,-0.18952788,0.08721315,0.31546095,-0.1460728,0.04564555,0.25211993,0.0062692165,0.12137857,0.13106672,0.030477095,-0.27896744,-0.18499778,0.039396554,-0.16951014,0.0871065,-0.16180788,0.19133274,-0.3260719,0.086636744,0.3927268,-0.16611473,0.24906917,-0.22592929,-0.28151238,-0.17777288,0.1733423,0.16241398,-0.07831283,0
325,-0.08496308,0.4150211,-0.05981058,-0.011911964,-0.0538283,-0.10105962,0.09462047,0.021990716,-0.14099878,-0.052957512,0.07959376,-0.4318227,0.07731275,-0.14027637,-0.10591474,-0.1682591,-0.5871755,0.39691296,0.60229266,0.06994566,-0.12379971,0.0009021014,0.38928756,-0.27547708,-0.5510946,-0.019349132,0.3151732,0.36583957,-0.5867987,0.39111617,0
326,-0.13762392,0.13404484,-0.25930294,0.27977976,0.4497875,-0.40577132,0.07823683,0.19492275,0.10367122,-0.0077716447,0.32887396,0.20697129,-0.11819297,-0.056584835,-0.24942854,0.120935544,0.25517866,-0.4594994,0.105442815,0.04384965,-0.16987017,0.2950914,-0.23516563,0.36740318,-0.0678945,0.25913393,-0.2588149,-0.3300854,0.56374717,0.29423755,0
327,0.024640162,0.48896825,-0.035392154,-0.3463474,-0.08753964,0.5272057,0.2777741,-0.58830047,0.1358127,0.24475291,0.103497624,-0.05855888,0.016113147,-0.15577836,-0.23878653,-0.104581006,-0.49699724,0.3368423,0.25751263,0.237811,0.17290056,-0.0011989772,0.35923612,-0.5296038,-0.09266208,-0.07351646,0.7027385,0.35499042,-0.5952736,0.038998105,0
328,-0.57073045,-0.5330619,-0.11724588,-0.40253147,0.2652872,0.61338115,0.14356054,-0.14401057,0.04437694,0.57247186,-0.02840424,0.25862175,-0.5667934,-0.27614608,0.18901077,-0.3959221,0.03168657,-0.03691223,-0.009100635,-0.61134255,0.5191448,0.5699487,-0.2523361,-0.018451037,-0.037857823,-0.89004844,0.15737097,0.6547769,-0.14136392,-0.79206824,0
329,-0.21966706,0.07409711,-0.25975958,0.4860317,0.3332375,-0.67215806,-0.0032482892,0.5064722,0.13890208,-0.23631749,0.25519073,-0.087809354,-0.070773825,-0.1761562,-0.027763136,0.006118468,0.275735,-0.2869455,0.2082584,-0.12695739,-0.100667,0.2697172,-0.11154896,0.5066117,-0.207769,0.15315424,-0.4606591,-0.24746911,0.48989627,0.38086155,0
330,-0.009529644,0.43141282,-0.11610542,0.09831477,-0.23012596,0.1997118,0.248519,-0.3004557,0.6976562,-0.1542626,0.09229491,-0.20755616,0.092807025,-0.4464721,0.09539987,-0.13719055,0.062790506,0.3340994,-0.050369434,0.073374465,0.58639073,-0.01675187,0.43571073,-0.10074772,0.26127964,-0.10092468,0.27917895,0.09804915,-0.21168318,0.03791783,0
331,-0.36532283,-0.2118127,-0.13531782,-0.33968425,0.4188098,0.33843988,0.12860036,-0.14319693,-0.23288846,0.52831626,0.13118483,0.30727026,-0.4106862,-0.026606679,-0.1766679,-0.15629102,-0.17420667,-0.21367036,0.21108642,-0.24105692,-0.0032576472,0.45710856,-0.2816444,-0.07900234,-0.24705142,-0.3768283,0.19994432,0.36709768,-0.044857115,-0.3145084,0
332,-0.27860785,0.009845346,-0.09702453,-0.1557279,0.052352846,0.26228958,0.14583385,-0.11165588,0.105075344,0.19587505,0.037838195,-0.0864757,-0.19726816,-0.25784624,0.058596253,-0.25732026,-0.1877693,0.19178066,0.20803225,-0.22130275,0.29084012,0.24361712,0.11842581,-0.12624605,-0.16756676,-0.4062287,0.23635466,0.4315599,-0.31320733,-0.18624651,0
333,-0.1402358,0.09166984,-0.23938398,0.06370393,0.50063777,-0.119112864,0.13421308,-0.035897158,0.05631411,0.20758754,0.32967278,0.38931006,-0.20161115,-0.0029852986,-0.33778375,0.12741812,0.19709618,-0.5094945,0.043132737,0.07097052,-0.14301261,0.3429996,-0.31169283,0.22595567,0.004221998,0.18536375,-0.07766242,-0.25225586,0.50961614,0.11532162,0
